,date,text,ticker
51,2022-04-14 12:40:35+00:00,Oil and Gas Authority - NSTA closes investigation and reminds industry of need for prompt collaboration on transactions,xom
52,2022-04-14 11:32:13.261000+00:00,"See, Exxonmobil, And Ahold Delhaize USA Collaborate On Groundbreaking Circularity Initiative",xom
53,2022-04-14 11:19:36+00:00,Sustainable Switch: Proxy season's greetings,xom
54,2022-04-14 11:16:11+00:00,"BRIEF-See, Exxonmobil, And Ahold Delhaize USA Collaborate On Groundbreaking Circularity Initiative",xom
55,2022-04-14 11:02:09.513000+00:00,SEALED AIR CORP - INITIATIVE IS EXPECTED TO BEGIN THIS SUMMER AND SCALE OVER TIME,xom
56,2022-04-14 05:15:35.496000+00:00,Amcor increases use of advance recycling materials using ExxonMobil technology,xom
57,2022-04-14 01:10:58.922000+00:00,"80010349-mobil Shc-634 Gear Case Lubricant For Wdg4 and Wdp4 Loco Bogie and Wap-7, Packed In 208/ 210 Ltrs. Non Returnable New Steel Drum.m/s. Exxo...",xom
58,2022-04-13 22:51:05.507000+00:00,Exxon Mobil (XOM) Outpaces Stock Market Gains: What You Should Know,xom
59,2022-04-13 21:11:59+00:00,"Exxon Baton Rouge, Louisiana, gasoline unit returns to full production after restart -sources",xom
60,2022-04-13 21:08:55+00:00,EXXON BATON ROUGE LOUISIANA GASOLINE UNIT RETURNS TO FULL PRODUCTION AFTER RESTART -SOURCES,xom
61,2022-04-13 19:50:16.275000+00:00,NYSE ORDER IMBALANCE <XOM.N> 102696.0 SHARES ON SELL SIDE,xom
62,2022-04-13 18:02:29+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Gap Inc, Warner Bros Discovery Inc, Peloton Interactive",xom
63,2022-04-13 16:45:59+00:00,BUZZ-Oil companies climb as supply worries lift crude prices,xom
64,2022-04-13 16:06:48+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-JPMorgan Chase & Co, Antares Pharma, PayPal Holdings",xom
65,2022-04-13 13:28:13+00:00,UPDATE 1-Кашаган остановит добычу нефти в июне 22г из-за капремонта,xom
66,2022-04-13 13:27:50+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Sierra Oncology, Hillman Solutions, Delta Air Lines",xom
67,2022-04-13 11:42:54+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Antares Pharma, Alphabhet Inc, Sierra Oncology",xom
68,2022-04-13 11:24:25+00:00,BUZZ-Oil companies climb as supply worries lift crude prices,xom
69,2022-04-13 08:49:32+00:00,Кашаган остановит добычу нефти в июне 22г из-за капремонта,xom
70,2022-04-13 03:41:41.032000+00:00,全球最大獨立石油交易商維多：年底前將停止交易俄羅斯原油,xom
71,2022-04-13 03:41:41.017000+00:00,全球最大独立石油交易商维多：年底前将停止交易俄罗斯原油,xom
72,2022-04-13 02:28:33.218000+00:00,Supply Of Aar Approved/rdso Approved Grease For Cartridge Taper Roller Bearings Of Freight Stock Conforming To Rdso Specification No. Wd-24-misc.20...,xom
73,2022-04-13 01:10:24.287000+00:00,"Supply Of Exxon Arapen Rb 320 Grease For Ctrb , 'f' Class Emd Loco Axle Journal Bearings. </br> Exxon Arapen Rb 320 Grease For Ctrb, &#...",xom
74,2022-04-12 19:50:20.052000+00:00,NYSE ORDER IMBALANCE <XOM.N> 62043.0 SHARES ON SELL SIDE,xom
75,2022-04-12 18:17:38+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Lixte Biotechnology, Boeing Co, Worksport Ltd",xom
76,2022-04-12 17:10:57+00:00,Exxon Mobil Corporation - Comunicado ao Mercado,xom
77,2022-04-12 17:07:15.883000+00:00,Why Imperial Oil (IMO) is a Great Dividend Stock Right Now,xom
78,2022-04-12 16:12:08+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Astra Space, Biodesix Inc, Kohl's Corp",xom
79,2022-04-12 15:03:21.841000+00:00,EXXON MOBIL CORP -- PX14A6G,xom
80,2022-04-12 14:54:35.286000+00:00,ExxonMobil Versus Chevron: Which Oil Major Is a Better Buy?,xom
81,2022-04-12 13:24:43+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Meta Platforms, Lixte, Kohl's Corp, BioCardia",xom
82,2022-04-12 13:21:51.833000+00:00,Oil & Gas Stock Roundup Headlined by ExxonMobil & Shell's Q1 Updates,xom
83,2022-04-12 12:14:08+00:00,UPDATE 2-Greece speeds up gas exploration to help reduce Russia reliance,xom
84,2022-04-12 11:55:09+00:00,"BUZZ-U.S. STOCKS ON THE MOVE-Aeglea Bio, CrowdStrike Holdings, Hoth Therapeutics",xom
85,2022-04-12 11:15:00+00:00,BÖRSEN-TICKER-Steigender Ölpreis treibt Aktien von Ölkonzernen,xom
86,2022-04-12 10:55:11+00:00,"BUZZ-Oil cos rise as OPEC warning, easing Shanghai COVID curbs lift crude",xom
87,2022-04-12 03:33:03.875000+00:00,KAZAKHSTAN'S TENGIZ PRODUCES 7.3 MLN TONNES OF OIL IN JAN-MARCH - ENERGY MINISTER,xom
88,2022-04-12 03:32:28.478000+00:00,KAZAKHSTAN'S KASHAGAN PRODUCES 4.7 MLN TONNES OF OIL IN JAN-MARCH - ENERGY MINISTER,xom
89,2022-04-12 00:31:41.366000+00:00,庫存下降 美國天然氣期貨價格收于13年高位,xom
90,2022-04-12 00:31:41.334000+00:00,库存下降 美国天然气期货价格收于13年高位,xom
91,2022-04-12 00:19:14.872000+00:00,埃克森美孚推出Exceed(TM) S高性能聚乙烯,xom
92,2022-04-11 19:50:23.477000+00:00,NYSE ORDER IMBALANCE <XOM.N> 107041.0 SHARES ON SELL SIDE,xom
93,2022-04-11 18:42:03.512000+00:00,"ExxonMobil Introduces New Exceed(TM) S Performance Polyethylene, Enabling Converters to Rethink Film Design for Simpler Solutions",xom
94,2022-04-11 16:31:48.339000+00:00,ExxonMobil (XOM) Projects $9.3B Worth Upstream Earnings for Q1,xom
95,2022-04-11 14:51:47.061000+00:00,Why ExxonMobil (XOM) Stock Might be a Great Pick,xom
96,2022-04-11 13:38:25.085000+00:00,エクソンモービルが新たなExceed（TM）S高性能ポリエチレンを発売し、コンバーターがよりシンプルなソリューションに向けたフィルムデザインを見直すことを可能にする,xom
97,2022-04-11 13:30:05.974000+00:00,ExxonMobil presenta el nuevo polietileno de rendimiento Exceed™ S,xom
98,2022-04-11 13:28:00.152000+00:00,เอ็กซอนโมบิล ขอแนะนำพอลิเอทิลีนประสิทธิภาพสูง Exceed™ S ช่วยให้โรงงานแปรรูปพลาสติกออกแบบฟิล์มได้ง่ายขึ้นสำหรับการใช้งานรูปแบบต่าง ๆ,xom
99,2022-04-11 13:25:20.974000+00:00,Le nouveau polyéthylène haute performance ExxonMobil Exceed™ S permet aux transformateurs de repenser la conception des films pour des solutions plus simples.,xom
